,col_name,feature_importance_vals
10051,TUBGCP4,1.4996814928626743e-06
9460,THY1,1.4975273197561132e-06
6577,PDE8B,1.4956340963250952e-06
7345,PTPMT1,1.4909417236944696e-06
5783,MX1,1.4870697877192094e-06
439,ANXA2,1.4863285003219317e-06
519,AQP4,1.484610892981387e-06
10986,ZNF585A,1.4843819039574905e-06
314,ALDOC,1.4839994830044662e-06
141,ACTR8,1.4829497606236523e-06
190,ADI1,1.4823952783584214e-06
5675,MRPS21,1.479956241433856e-06
5261,MAP4K1,1.4797113259681702e-06
10738,ZNF100,1.478455719996838e-06
5642,MRPL34,1.4767702183167312e-06
7829,RNF19B,1.4735634616308984e-06
1751,CFH,1.4712146894440448e-06
6735,PHYH,1.4656132626104188e-06
1873,CLDN3,1.4653225251113857e-06
7196,PRMT1,1.4648424905881432e-06
3425,FOSB,1.4621912485519756e-06
1574,CD3G,1.4603712435539835e-06
10894,ZNF430,1.458886062375943e-06
10750,ZNF138,1.4556755996426757e-06
6761,PIGO,1.4554823794643568e-06
5656,MRPL47,1.4525225444172153e-06
5828,MYO6,1.4520487147613618e-06
5323,MBIP,1.4519251495725118e-06
3746,GNPTG,1.447677057670332e-06
6021,NEK9,1.4462299130849705e-06
10720,ZKSCAN4,1.4439166171506748e-06
3837,GPX2,1.441735728737224e-06
4634,KCNQ3,1.440910185661017e-06
116,ACSF3,1.440682844024475e-06
144,ACVR2A,1.4385909727260709e-06
10966,ZNF562,1.4327093432178537e-06
7398,PWP2,1.4325522559379177e-06
2500,DIS3L,1.429406144655314e-06
10304,UTP6,1.4283835208628304e-06
4355,IKBKAP,1.427142013181555e-06
10976,ZNF571,1.426445385277475e-06
7374,PTPRU,1.4260780143751596e-06
3756,GOLGB1,1.4232469802084761e-06
6573,PDE5A,1.4211735133401888e-06
6423,PAIP1,1.4179875159870703e-06
4547,ITK,1.4171796098211713e-06
10816,ZNF268,1.4103633525599855e-06
7208,PRPF18,1.409282783250741e-06
5640,MRPL32,1.4055250415841906e-06
3685,GLO1,1.4035600812051668e-06
631,ARNTL,1.4031189864683624e-06
8491,SLC18A2,1.4020781551634578e-06
7094,PPP1R3F,1.401568511683903e-06
9765,TOMM20,1.4014451765503438e-06
7126,PPWD1,1.3985821187116716e-06
5679,MRPS26,1.398362010889105e-06
8334,SFRP2,1.396638513633082e-06
2541,DNAJA3,1.3899563466868159e-06
10838,ZNF317,1.3891187178999714e-06
2058,COX6B1,1.386364496286801e-06
160,ADAMTS1,1.384706741123317e-06
4741,KIDINS220,1.3846336967455058e-06
6323,ODC1,1.3838838044997705e-06
5592,MPHOSPH6,1.383712525346517e-06
3940,H2AFY2,1.3825415324438732e-06
8250,SEMA3F,1.38252336546783e-06
6120,NMNAT1,1.3778800779872514e-06
6301,NVL,1.3745106677185084e-06
10805,ZNF25,1.3733292444857607e-06
5339,MCCC2,1.3721174761590542e-06
5627,MRPL17,1.3719974537943576e-06
6179,NQO1,1.3701254289788522e-06
6019,NEK7,1.3686771112088646e-06
4282,ID4,1.3682425490038406e-06
10761,ZNF160,1.3659574366241802e-06
8468,SLC11A1,1.3657966428253915e-06
4947,LILRB4,1.3639097017775342e-06
3947,HACL1,1.3636425946718698e-06
8514,SLC25A13,1.3635129458195321e-06
10924,ZNF493,1.3604299965663814e-06
6653,PEX6,1.3534063922272265e-06
5630,MRPL2,1.3513636727106124e-06
10879,ZNF398,1.3485656180679283e-06
10785,ZNF213,1.3480762250905032e-06
10875,ZNF394,1.3447656711535344e-06
6662,PFKFB4,1.3435811287748195e-06
1339,CAP2,1.3412999319231037e-06
2785,EGR3,1.341291023124405e-06
2057,COX6A1,1.3382183554383048e-06
3958,HAT1,1.3360466622403832e-06
873,BBS10,1.335746912271947e-06
4954,LIMS1,1.334469200268119e-06
4241,HSPA9,1.3330649031511728e-06
4866,LAMP3,1.332735414472097e-06
2261,CYBRD1,1.3311559571003675e-06
5620,MRPL10,1.3300774586474298e-06
6149,NOP56,1.3299476316761943e-06
7691,REXO2,1.3289693430652304e-06
8981,SRRM2,1.3265596246233493e-06
2872,ELP4,1.324931315156601e-06
11147,ZRSR2,1.3247440976672265e-06
4165,HNRNPC,1.322685228311881e-06
187,ADH1B,1.322312706763657e-06
3519,G6PD,1.3214834541248782e-06
4939,LIF,1.320932076090889e-06
8608,SLC39A1,1.3199307543723458e-06
91,ACD,1.3195947118469156e-06
3337,FGF14,1.3183220413445986e-06
9268,TAZ,1.3174539863867697e-06
5319,MBD3,1.316920636514917e-06
10806,ZNF250,1.3146122420529046e-06
2973,ERLEC1,1.3123424375512863e-06
166,ADAMTS9,1.3111050266544611e-06
8168,SCNN1A,1.3110170175518913e-06
2231,CXCL13,1.3097681896731763e-06
8924,SPP1,1.2991261824250973e-06
1718,CENPN,1.2975654029262912e-06
8787,SNRNP25,1.2948774076366913e-06
2481,DHX36,1.2918478838048924e-06
6047,NFIC,1.2915419892063523e-06
11048,ZNF691,1.2910502509664813e-06
5637,MRPL28,1.2901955018198062e-06
148,ACYP2,1.2892578782248015e-06
3892,GTF2B,1.2884810839642624e-06
2494,DIDO1,1.2867275518037612e-06
10293,USP9X,1.2819854794621222e-06
10791,ZNF224,1.2777588639122628e-06
8124,SBDS,1.2773108586827675e-06
467,AP3S1,1.2772411474989334e-06
1153,C1QB,1.276378064567314e-06
4272,ICAM2,1.2763711941647766e-06
1292,CA2,1.2762096833472361e-06
5684,MRPS33,1.2718021618131668e-06
5668,MRPS12,1.2621490182158806e-06
2883,EML4,1.2598875942912638e-06
5666,MRPS10,1.2596798490868912e-06
3514,G0S2,1.2568321107135734e-06
10188,UCKL1,1.2566462232987109e-06
2822,EIF3H,1.2561186900201121e-06
11108,ZNF799,1.25540275698418e-06
8109,SAR1A,1.2548176217618535e-06
4987,LMOD1,1.2547258993902752e-06
6927,PMPCA,1.254344559506673e-06
10648,ZCRB1,1.2539679499212752e-06
8982,SRRT,1.252891449719475e-06
4314,IFITM2,1.2506440110262072e-06
3034,EXOSC10,1.248053533702959e-06
9748,TNKS2,1.247307609266211e-06
10119,UBE2D4,1.2452874058155317e-06
5683,MRPS31,1.243573738207715e-06
5644,MRPL36,1.2426019094500765e-06
1026,BTG3,1.2424514836039381e-06
10535,XRN2,1.2410035026209589e-06
799,ATXN3,1.240302096706413e-06
2084,CPSF4,1.239059568202395e-06
6648,PEX19,1.2354503076991066e-06
3452,FPR3,1.2340681489005826e-06
5685,MRPS34,1.2321531889151279e-06
11103,ZNF79,1.2281180938946189e-06
10749,ZNF136,1.2279962727636582e-06
3421,FNTA,1.226799493704898e-06
5889,NAT10,1.2264423973763227e-06
10218,UNC5B,1.2246309722924604e-06
9475,TIMM10,1.2240530702589681e-06
1515,CCNG1,1.2231398530152623e-06
7325,PTGIS,1.2223310836390056e-06
10808,ZNF253,1.2216097043339967e-06
4019,HEPH,1.2188007729934798e-06
4872,LAPTM5,1.2186204593252097e-06
9107,STX16,1.2178419585605018e-06
1533,CCR7,1.2174055199607117e-06
6819,PKN3,1.2172381598631363e-06
7055,PPIH,1.2167230431933043e-06
10885,ZNF416,1.2093529816271396e-06
11062,ZNF709,1.2086672479829128e-06
6004,NECAP1,1.2077136941111523e-06
4677,KHSRP,1.2059421863296594e-06
8169,SCNN1B,1.2054110718336866e-06
10162,UBQLN1,1.205291192281248e-06
11059,ZNF706,1.2019458214769411e-06
2152,CSNK1D,1.1939262753694144e-06
6465,PARK7,1.1929902166653615e-06
9421,TGM2,1.1911603230569262e-06
5638,MRPL3,1.1905946764957119e-06
3241,FBLIM1,1.1902859160255292e-06
3973,HCFC1,1.1888171404559846e-06
1949,CNOT10,1.1886026002891561e-06
7766,RIOK1,1.188019948509341e-06
4506,ISG20,1.1880015669942276e-06
5920,NCF1,1.186831218205406e-06
9505,TLE4,1.185984820094833e-06
7133,PRCC,1.1853138458716418e-06
651,ARSJ,1.1852207302299488e-06
5926,NCKAP1L,1.1847008746730563e-06
4490,IRF4,1.1820564062544529e-06
11000,ZNF606,1.1811400187210752e-06
10870,ZNF383,1.17910834398152e-06
5628,MRPL18,1.1767603510703086e-06
562,ARHGAP39,1.1751759543402548e-06
5435,METTL14,1.1746071384979637e-06
10906,ZNF446,1.1731724231804736e-06
3951,HAGH,1.1708237211783566e-06
4261,HYAL2,1.1679290226086236e-06
249,AHCYL1,1.1640469709575448e-06
1969,COG1,1.1637289421098438e-06
925,BET1,1.1618208592667809e-06
10794,ZNF227,1.1617015017096631e-06
3894,GTF2E2,1.1590442558060069e-06
10963,ZNF557,1.1567595751015547e-06
3890,GTF2A1,1.1559677351131043e-06
6218,NSMAF,1.1556591545058837e-06
7595,RBBP5,1.1486179433020446e-06
5619,MRPL1,1.1467789889218183e-06
10186,UCK1,1.1417195853795466e-06
10920,ZNF484,1.1414759307207043e-06
3557,GANC,1.137744947342047e-06
8609,SLC39A10,1.1367048447670396e-06
10884,ZNF415,1.1360810976139663e-06
9,AARS,1.1350124004902216e-06
8054,RUNX1T1,1.134455423852547e-06
6632,PELO,1.1341597352626948e-06
10994,ZNF595,1.1298121338726858e-06
8747,SNAPIN,1.1294364726884746e-06
11018,ZNF627,1.128568620655502e-06
10957,ZNF549,1.1258223894882437e-06
4423,INO80,1.1239239455699353e-06
6809,PJA1,1.1209831001839195e-06
5520,MKNK2,1.1203116680088361e-06
10977,ZNF573,1.1199843480260194e-06
11035,ZNF671,1.1198263424515832e-06
9515,TLR6,1.1193904187293568e-06
5658,MRPL49,1.118368597566097e-06
5650,MRPL41,1.1172850922054504e-06
5677,MRPS24,1.1166751702463584e-06
5674,MRPS2,1.1162055273645094e-06
3483,FUCA2,1.1152772053982026e-06
4169,HNRNPH2,1.1151579562406455e-06
8123,SAV1,1.114513394157408e-06
1365,CARS,1.1136839862561173e-06
6649,PEX2,1.1132012620698526e-06
7127,PQBP1,1.112781811311965e-06
4871,LAPTM4B,1.112347276742954e-06
6454,PAQR3,1.1115153737016283e-06
10774,ZNF19,1.1085911637565005e-06
7523,RALGAPA2,1.1063581354147772e-06
2547,DNAJB2,1.10461885349458e-06
7784,RNASEH2A,1.1026783064211214e-06
5621,MRPL11,1.1000099607877828e-06
11030,ZNF662,1.0972977126864582e-06
8842,SOCS5,1.0955581918240616e-06
5681,MRPS28,1.0947554410898e-06
7690,REXO1,1.0930604226582036e-06
435,ANTXR1,1.0925282355552705e-06
4969,LMAN1,1.091642749036973e-06
10784,ZNF212,1.0910743430241172e-06
10793,ZNF226,1.0891966127246632e-06
10855,ZNF34,1.0870507630045267e-06
10911,ZNF461,1.0843066240576823e-06
8859,SOX13,1.0832483673139082e-06
4961,LIPA,1.080832559192839e-06
2022,COPE,1.0797153025774101e-06
5311,MAT2B,1.0796708066798452e-06
1876,CLDN7,1.0773834321131658e-06
10905,ZNF445,1.070764623934705e-06
11104,ZNF790,1.0699341950944823e-06
10818,ZNF273,1.060083794230265e-06
10908,ZNF45,1.0582438461116139e-06
10836,ZNF302,1.0561799347040227e-06
2553,DNAJC10,1.055879738214134e-06
6321,OCLN,1.0553103865508826e-06
4940,LIFR,1.0525218631557847e-06
4624,KCNJ2,1.0524745165436837e-06
4207,HS3ST2,1.0518553258384577e-06
6313,OAZ1,1.051694113895197e-06
10048,TUBG1,1.0490066722259946e-06
2752,EEF1A1,1.046298190542617e-06
10830,ZNF286A,1.0421633480571192e-06
4176,HNRNPUL1,1.040182681103593e-06
437,ANXA1,1.0375281578920938e-06
3782,GPC4,1.0371635015920661e-06
10229,UPP1,1.0359679368098485e-06
8220,SEC23B,1.0357057837823573e-06
1315,CALD1,1.0335416500061141e-06
248,AHCY,1.0335247368358907e-06
2729,ECH1,1.0329787832356138e-06
680,ASPN,1.0306962998153966e-06
2598,DOCK8,1.03029015087613e-06
10766,ZNF175,1.0295138779908415e-06
9542,TMED10,1.0290419758132504e-06
11107,ZNF793,1.0217144484578548e-06
10251,USP10,1.020658748110201e-06
861,BAP1,1.0196903925264477e-06
1003,BRPF1,1.0187122742221479e-06
29,ABCB7,1.0175427540491346e-06
926,BET1L,1.017334563777275e-06
4303,IFI30,1.0145884772327918e-06
2994,ESYT2,1.0124324922627508e-06
11123,ZNF839,1.0113026955484482e-06
9802,TPD52,1.0111462334368054e-06
7121,PPP5C,1.006140430714043e-06
3489,FUT1,1.0057429816011055e-06
4345,IGFBP7,1.0045451937492964e-06
5671,MRPS17,1.002048047792615e-06
11032,ZNF668,1.0015808177635895e-06
8616,SLC39A8,1.0014335891957906e-06
4059,HIP1R,1.0012786233914994e-06
2061,COX7A2L,9.987099468014784e-07
6894,PLK2,9.967243125758456e-07
8055,RUNX2,9.94711849846051e-07
5635,MRPL24,9.93157384530609e-07
6126,NNT,9.926844974677678e-07
7674,REL,9.904445662486298e-07
9244,TANK,9.883193318059271e-07
2032,COPZ1,9.853280187450003e-07
10961,ZNF554,9.84981161659212e-07
5145,LTBP4,9.842562206460096e-07
4159,HNRNPA0,9.775283153259714e-07
10813,ZNF264,9.769978392936397e-07
5192,MAFF,9.75958286302942e-07
2741,EDC4,9.729923803000965e-07
7027,PPA1,9.696896406661784e-07
5651,MRPL42,9.694548197564528e-07
979,BPGM,9.67588010712352e-07
3047,EYA3,9.67379201491923e-07
4945,LILRB2,9.664469508845303e-07
4818,KPNA2,9.657947953549513e-07
11060,ZNF707,9.645561607822646e-07
8612,SLC39A14,9.619523448706628e-07
10863,ZNF354A,9.614314872298843e-07
3745,GNPTAB,9.61425232735526e-07
6006,NEDD1,9.607597599680363e-07
9778,TOP3B,9.603034020985938e-07
11084,ZNF764,9.598527045594753e-07
8987,SSB,9.594080910237433e-07
3223,FAR1,9.584844767446682e-07
5078,LRP4,9.576374995554295e-07
526,ARCN1,9.526946966294995e-07
5653,MRPL44,9.525338368048936e-07
6267,NUDT7,9.495062040142644e-07
10892,ZNF429,9.476191739128563e-07
1722,CENPT,9.460356359373231e-07
9251,TARBP2,9.459739892679299e-07
10815,ZNF267,9.44378474252097e-07
11063,ZNF71,9.442747612481001e-07
8216,SEC22A,9.434865900107351e-07
3494,FUT4,9.433161665128864e-07
7305,PSTPIP1,9.413137089626827e-07
11008,ZNF615,9.398327051712841e-07
8550,SLC27A1,9.392143852836854e-07
1256,C7,9.355849960552148e-07
1217,C3AR1,9.349873834616154e-07
9717,TNC,9.346643218704614e-07
3769,GOT1,9.28223711486982e-07
5672,MRPS18A,9.280531305359082e-07
8923,SPOPL,9.274350946570236e-07
125,ACTA2,9.23842227661654e-07
10919,ZNF483,9.212238618571379e-07
11040,ZNF680,9.205774794360457e-07
10926,ZNF500,9.200331550556047e-07
5604,MPST,9.19550121544979e-07
1777,CHD4,9.194437433455673e-07
6150,NOP58,9.159094976059105e-07
1024,BTG1,9.156301394692872e-07
5299,MARK4,9.154623757723357e-07
3886,GSTP1,9.111258489970563e-07
11004,ZNF610,9.109076289020707e-07
8397,SHB,9.100839969496869e-07
5356,MCPH1,9.068772841467001e-07
2020,COPB1,9.058392766744165e-07
5634,MRPL23,9.046710113753857e-07
10544,YBX1,9.045874852526153e-07
10460,WDR75,9.045241061318602e-07
5631,MRPL20,9.005964289705741e-07
1875,CLDN5,8.990934174126262e-07
1838,CIR1,8.982166844563066e-07
10758,ZNF154,8.955327541133766e-07
10764,ZNF17,8.919428077765937e-07
2166,CST3,8.91467407899864e-07
5659,MRPL50,8.885356449085134e-07
9402,TFIP11,8.875833064901319e-07
188,ADH5,8.854390294803334e-07
4310,IFIT2,8.843111207540871e-07
4970,LMAN2,8.82011825463171e-07
6444,PAOX,8.811855436099755e-07
10773,ZNF189,8.768876330560278e-07
2597,DOCK7,8.755177365042772e-07
6721,PHKB,8.738475401059986e-07
4172,HNRNPL,8.71936685048907e-07
2416,DEGS1,8.702754231447985e-07
9775,TOP2A,8.698242574758716e-07
1500,CCL28,8.675194801427849e-07
9499,TK2,8.674851555526062e-07
10980,ZNF577,8.66812860176826e-07
10778,ZNF200,8.650063906455985e-07
7088,PPP1R1B,8.649164336703964e-07
10898,ZNF436,8.637179252428513e-07
5647,MRPL39,8.628509347224495e-07
10844,ZNF324B,8.626023271264015e-07
2266,CYGB,8.599250951791558e-07
11134,ZNF92,8.574129275565121e-07
5451,MFAP4,8.555993255699744e-07
10853,ZNF33A,8.546161941817096e-07
5374,MEAF6,8.544057572215444e-07
80,ACADVL,8.507950631581479e-07
145,ACVR2B,8.505020554084607e-07
8059,RUVBL1,8.487990433318023e-07
6918,PLXND1,8.481854457488025e-07
6168,NPHP4,8.44676137800294e-07
111,ACP2,8.400567323481216e-07
9342,TCIRG1,8.377170810847955e-07
7966,RPS19BP1,8.311858186240183e-07
8161,SCIN,8.303576899575222e-07
8320,SF1,8.290033273047251e-07
7646,RCAN2,8.282500403676243e-07
4755,KIF24,8.266256498412616e-07
6125,NNMT,8.254142847407254e-07
8456,SKIV2L2,8.252725873621085e-07
2311,DBF4,8.228384652069893e-07
11070,ZNF720,8.227358626719742e-07
6824,PLA2G12A,8.206087098582539e-07
1976,COG8,8.19657382097242e-07
4155,HMOX2,8.187941586660449e-07
1578,CD46,8.168272028097334e-07
3625,GFM1,8.14938885272142e-07
5144,LTBP3,8.141040838862177e-07
3596,GCDH,8.13948101413126e-07
10970,ZNF566,8.126904127983345e-07
4420,INHBA,8.118674778303013e-07
6043,NFE2L2,8.111634908931801e-07
10823,ZNF28,8.099370264657269e-07
5667,MRPS11,8.072636013058453e-07
6204,NRG4,8.07118141149105e-07
11016,ZNF624,8.044438329007492e-07
6152,NOS3,8.036225415845972e-07
3228,FARSA,8.034965179563121e-07
8621,SLC41A2,8.022887388413175e-07
10903,ZNF443,8.022160425997964e-07
6127,NOB1,8.007596471716082e-07
5448,MFAP1,8.004821328152415e-07
6208,NRP1,7.977666684132403e-07
1494,CCL18,7.964314293874307e-07
11045,ZNF688,7.934865117511855e-07
10739,ZNF101,7.923689360303308e-07
10964,ZNF558,7.919298967023608e-07
1867,CLDN1,7.911201767394862e-07
2545,DNAJB12,7.882358492959331e-07
5639,MRPL30,7.869008917838782e-07
3317,FECH,7.863530199231788e-07
3242,FBLN1,7.862903001433817e-07
3543,GALNT1,7.854150241498176e-07
9111,STX1A,7.815889714307262e-07
11064,ZNF710,7.779505940911454e-07
11106,ZNF792,7.726292311032852e-07
2635,DR1,7.709272643716339e-07
6046,NFIB,7.708470195932903e-07
11077,ZNF747,7.699454744607255e-07
5793,MYBBP1A,7.696437153870139e-07
5140,LTA4H,7.672681505255241e-07
4563,IVNS1ABP,7.646053183827042e-07
11069,ZNF718,7.637743264100348e-07
337,ALOX12,7.637683945806482e-07
10860,ZNF347,7.615469126694034e-07
4897,LCN2,7.607895810832851e-07
9496,TJP2,7.572501402956041e-07
540,ARG2,7.570068751849846e-07
158,ADAM9,7.570029290842734e-07
1749,CFD,7.555020355320962e-07
8804,SNRPN,7.546509375143929e-07
10849,ZNF333,7.528380322150077e-07
1742,CEPT1,7.526172177781868e-07
3243,FBLN2,7.47692779867748e-07
1377,CASP4,7.476667585629789e-07
1717,CENPL,7.449074156506974e-07
10319,VAPA,7.427938201426825e-07
7568,RASA3,7.424673693685773e-07
10187,UCK2,7.399370517037804e-07
10937,ZNF514,7.389108581343442e-07
4307,IFI6,7.382642514550333e-07
8748,SNCAIP,7.374438614994914e-07
529,ARF4,7.349035833625041e-07
10886,ZNF417,7.307878289653812e-07
10952,ZNF540,7.302933924463034e-07
1719,CENPO,7.30288465365338e-07
1752,CFI,7.29503542746129e-07
5673,MRPS18C,7.279212124144097e-07
10932,ZNF510,7.278663562059451e-07
10478,WHSC1,7.264733193243713e-07
10984,ZNF583,7.254032801448865e-07
5876,NAPB,7.228012030065127e-07
2127,CROT,7.185102997874483e-07
1874,CLDN4,7.147738332632295e-07
3551,GALNT6,7.131235200028221e-07
8862,SOX9,7.119223904685267e-07
10896,ZNF432,7.115765273423536e-07
10915,ZNF471,7.081486009278356e-07
7856,RNGTT,7.077659393946061e-07
7412,PYGO1,7.06237612691806e-07
8922,SPOP,7.011304948042389e-07
4756,KIF26B,7.005009930535126e-07
1854,CKMT2,6.977542231932322e-07
10742,ZNF12,6.97648483721353e-07
10990,ZNF589,6.933848103821779e-07
5625,MRPL15,6.920359521809762e-07
11029,ZNF658,6.918805411260109e-07
11056,ZNF701,6.915156317378345e-07
2680,DUSP4,6.909051045056458e-07
10925,ZNF496,6.903668537898528e-07
7192,PRKRA,6.884158979649694e-07
5664,MRPL55,6.870000666535904e-07
9502,TLE1,6.869369926096325e-07
1845,CIT,6.858946170687283e-07
1025,BTG2,6.849460751177607e-07
11042,ZNF682,6.839413100141638e-07
7213,PRPF38B,6.834904570933549e-07
4538,ITGB3BP,6.815784644197665e-07
2923,EPC1,6.814957386653147e-07
1464,CCDC53,6.80682158774678e-07
6145,NOP10,6.788415902565686e-07
10798,ZNF233,6.774930297454446e-07
1776,CHD3,6.77217186763655e-07
7010,POMP,6.761263572881896e-07
9101,STT3A,6.719907635608881e-07
11073,ZNF738,6.704082509783733e-07
10192,UFD1L,6.693954922809553e-07
10942,ZNF519,6.693341149982119e-07
5580,MORF4L2,6.687696677195512e-07
11089,ZNF770,6.687311350963052e-07
10842,ZNF320,6.687044755328595e-07
5143,LTBP2,6.683710303092902e-07
2539,DNAJA1,6.680678128991356e-07
10850,ZNF334,6.667518837625371e-07
2184,CTGF,6.655552074728523e-07
11058,ZNF704,6.628253695103362e-07
5646,MRPL38,6.60765857455422e-07
2232,CXCL14,6.590808901393211e-07
10809,ZNF254,6.587270350932019e-07
10717,ZKSCAN1,6.564081948349318e-07
4964,LITAF,6.557617631703244e-07
8860,SOX4,6.549606067889176e-07
8215,SEC16B,6.544391505295484e-07
7447,RAB1B,6.523303549264516e-07
10910,ZNF460,6.509455024920148e-07
8335,SFRP4,6.474015757126276e-07
11005,ZNF611,6.415995207803986e-07
10617,ZBTB8OS,6.409530092591572e-07
3544,GALNT10,6.392272207624326e-07
1914,CLSPN,6.358409686076842e-07
4703,KIAA1033,6.307550938239742e-07
9474,TIMELESS,6.278473684575057e-07
143,ACVR1B,6.269320047854658e-07
10440,WDR43,6.265812051986508e-07
5468,MFSD8,6.240926120303614e-07
163,ADAMTS2,6.2370540460868e-07
10776,ZNF197,6.212525617089481e-07
466,AP3M2,6.204495135237337e-07
2048,COX11,6.188945204800032e-07
10968,ZNF564,6.183041733720529e-07
3626,GFM2,6.154455874126578e-07
147,ACYP1,6.13477179715989e-07
5507,MINPP1,6.107612800979686e-07
7028,PPA2,6.105889407713983e-07
5670,MRPS15,6.058531945531452e-07
4830,KRIT1,6.051137590317851e-07
10775,ZNF195,6.047495931992531e-07
10852,ZNF337,6.037102204677816e-07
3891,GTF2A2,6.028393515122e-07
5763,MTRF1L,6.009212875541108e-07
10948,ZNF528,6.000216516737895e-07
10835,ZNF300,5.991345626271255e-07
2685,DUT,5.965047094491637e-07
5626,MRPL16,5.89262016084028e-07
5688,MRPS5,5.861161409275002e-07
1149,C1D,5.860254021127476e-07
10958,ZNF550,5.842325645761985e-07
10854,ZNF33B,5.807766116779825e-07
2023,COPG2,5.806313168249106e-07
8614,SLC39A4,5.801830048748474e-07
268,AK1,5.799522504696269e-07
296,ALAD,5.763246047780949e-07
8929,SPRED1,5.714939641657898e-07
10481,WIPF1,5.713148256369926e-07
4492,IRF6,5.712779651317463e-07
9007,ST13,5.703433949805641e-07
11031,ZNF664,5.696166497797933e-07
1721,CENPQ,5.679936014515782e-07
11088,ZNF77,5.65885525597528e-07
8173,SCP2,5.643864626235613e-07
4246,HSPBP1,5.597518608624341e-07
827,B3GNT3,5.594797204804099e-07
3971,HBS1L,5.585151431393325e-07
10724,ZMAT5,5.554254779182289e-07
5641,MRPL33,5.542842540780139e-07
1151,C1GALT1C1,5.532512342544858e-07
5648,MRPL4,5.532453909057109e-07
10864,ZNF354B,5.497482465426192e-07
2051,COX17,5.449643087838642e-07
10914,ZNF470,5.433481534238966e-07
6826,PLA2G16,5.430610441200437e-07
5579,MORF4L1,5.41641916549032e-07
349,AMD1,5.399233499909527e-07
1970,COG2,5.384185355749284e-07
10999,ZNF605,5.361649982660311e-07
988,BRD1,5.353719996146712e-07
11009,ZNF616,5.329469821355395e-07
7182,PRKCH,5.31759690714805e-07
518,AQP3,5.317097141141694e-07
92,ACE,5.278453489375979e-07
2040,COQ7,5.27795506855e-07
5606,MPV17L2,5.270099249307018e-07
11034,ZNF670,5.264850735205056e-07
10987,ZNF585B,5.244220709790589e-07
2348,DCTD,5.220618784453388e-07
11097,ZNF782,5.187923727808433e-07
6589,PDIA3,5.185657339483559e-07
5706,MSL3,5.180826270554043e-07
5225,MANBA,5.176357818005893e-07
10939,ZNF517,5.173002098611225e-07
11079,ZNF750,5.16036333500289e-07
10230,UPRT,5.136212774754682e-07
10953,ZNF543,5.109740632528533e-07
2878,EMILIN1,5.109484770970098e-07
10921,ZNF485,5.055320204842946e-07
2039,COQ6,5.049279247023501e-07
2724,EBP,5.02813457769181e-07
234,AGL,5.0256319930224e-07
10211,UMPS,5.008195948345947e-07
14,AASS,4.987606512207011e-07
11094,ZNF778,4.982622195589451e-07
2766,EFEMP2,4.979143670975798e-07
7821,RNF168,4.976420748716335e-07
10716,ZIK1,4.9657350455863e-07
4938,LIAS,4.947599113445624e-07
8847,SOD3,4.921603599089125e-07
10365,VPS26A,4.915086971542782e-07
10834,ZNF30,4.913001882519333e-07
11001,ZNF607,4.874199274896594e-07
10848,ZNF331,4.854337475990178e-07
10972,ZNF568,4.852843642420514e-07
11076,ZNF746,4.851151760913826e-07
3634,GGCT,4.792541770206946e-07
5142,LTBP1,4.780344175990227e-07
11028,ZNF655,4.779075687530657e-07
230,AGFG1,4.7482214459928847e-07
10949,ZNF529,4.734221035435509e-07
3893,GTF2E1,4.706322587439287e-07
5623,MRPL13,4.698134489103176e-07
6722,PHKG2,4.684865508590537e-07
10796,ZNF230,4.678084969520149e-07
4129,HLCS,4.675071605876068e-07
6623,PEBP1,4.638428852061953e-07
1852,CKB,4.637860618354003e-07
7178,PRKCB,4.635020888052668e-07
2275,CYP2U1,4.5514578127599985e-07
5692,MRRF,4.5460484700426535e-07
10837,ZNF304,4.5240446455024467e-07
10795,ZNF23,4.5152942570544276e-07
10206,UIMC1,4.4673177820309105e-07
1924,CMBL,4.4323353280759306e-07
2354,DCTN6,4.4180000467933886e-07
10862,ZNF350,4.383891691234637e-07
10975,ZNF570,4.36357603541036e-07
2065,CP,4.337765500231136e-07
1971,COG3,4.3295296875539996e-07
2575,DNAL4,4.328919783320045e-07
1375,CASP2,4.3251995552276365e-07
9880,TRIM28,4.320628783296762e-07
10686,ZFP30,4.319098523480464e-07
10810,ZNF256,4.316921669774624e-07
10882,ZNF41,4.3071222753846647e-07
6654,PEX7,4.297867490958669e-07
1720,CENPP,4.2664502764193476e-07
4417,ING3,4.257790727444024e-07
1550,CD164,4.239336748449537e-07
11051,ZNF697,4.2316416310173877e-07
1234,C5AR1,4.225257698720064e-07
10804,ZNF248,4.180140763310192e-07
10967,ZNF563,4.1655751906305866e-07
7574,RASGRF2,4.1542051143366435e-07
8465,SLBP,4.1507751350221813e-07
800,ATXN7,4.111118073524267e-07
11090,ZNF772,4.0974907383665245e-07
4160,HNRNPA1,4.096156034395248e-07
11012,ZNF620,4.075568588527508e-07
10954,ZNF544,4.051829051832101e-07
10789,ZNF221,4.041565716761397e-07
10922,ZNF486,4.0136108448398145e-07
436,ANTXR2,3.9732054626885936e-07
11065,ZNF711,3.9698795323881945e-07
2017,COMT,3.96723283940376e-07
10052,TUBGCP5,3.949205596799087e-07
1714,CENPH,3.9334593395778936e-07
10790,ZNF223,3.9298045252805354e-07
2193,CTPS2,3.9083681888139556e-07
9773,TOP1,3.8826443380038165e-07
2178,CTCF,3.882105091681008e-07
